user_id,item_id,rating
2600899,175,5
1977128,175,4
1935969,175,2
1935501,175,4
2487269,175,5
1204327,175,5
2529894,175,5
1032531,175,5
1892380,175,4
203006,175,4
2537764,175,5
2210499,175,4
2260259,175,5
1517435,175,5
317060,175,5
2384779,175,5
1413031,175,1
108392,175,5
868935,175,4
994661,175,4
264160,175,5
886982,175,4
31508,175,4
2239227,175,3
1350877,175,5
2307926,175,5
330334,175,5
610608,175,5
800717,175,4
1488852,175,4
454554,175,3
2564761,175,5
787938,175,4
599346,175,4
1504908,175,3
1179597,175,5
76126,175,4
2246439,175,4
758424,175,5
453268,175,4
1559921,175,4
805776,175,5
477769,175,4
26049,175,5
1245752,175,1
1976346,175,5
2439795,175,4
2296996,175,2
2463079,175,3
2326521,175,4
318920,175,3
2331306,175,4
1774637,175,5
1030986,175,1
1692652,175,3
537462,175,5
2152097,175,5
2576696,175,3
1488298,175,4
1832200,175,4
918897,175,5
1986819,175,3
2211433,175,5
1342628,175,4
15316,175,4
1005289,175,5
2285713,175,3
1304600,175,3
1767188,175,4
1286051,175,4
419357,175,5
134161,175,4
1984352,175,5
267768,175,4
2326372,175,4
834933,175,5
2248869,175,5
763729,175,5
2625158,175,4
422294,175,3
16386,175,3
2561822,175,4
1672251,175,4
668018,175,4
140736,175,3
2537041,175,4
158374,175,5
1061017,175,4
2594647,175,5
954954,175,4
2299603,175,4
419330,175,4
1989892,175,3
1498198,175,4
727042,175,4
1472295,175,5
786415,175,5
52540,175,3
1878900,175,5
1492957,175,3
1896857,175,4
1686741,175,3
1460653,175,4
1637218,175,5
2320715,175,4
1914018,175,4
242957,175,5
2251483,175,5
1307956,175,4
961271,175,2
1871043,175,5
721576,175,5
2363425,175,5
769600,175,4
786033,175,5
1478381,175,5
1051197,175,5
641806,175,5
499718,175,4
968177,175,3
1273022,175,5
78014,175,5
175185,175,5
882007,175,4
1105269,175,4
1836156,175,4
1709540,175,4
2388940,175,5
1459791,175,5
2275874,175,4
1675342,175,1
716534,175,3
1970837,175,3
598263,175,4
2271728,175,4
246046,175,4
54974,175,5
1500364,175,5
1922681,175,3
1743709,175,5
721751,175,5
41371,175,4
3039,175,5
759651,175,4
1562623,175,3
2192242,175,5
2103154,175,1
2397231,175,4
1810944,175,5
2384855,175,3
366901,175,5
2100615,175,4
928932,175,5
1973359,175,5
152980,175,5
903799,175,4
20040,175,5
827183,175,5
2355892,175,5
1623353,175,5
1338715,175,5
1911422,175,4
1058639,175,5
1711461,175,2
107416,175,5
1943292,175,5
154724,175,4
2363121,175,3
144896,175,5
2088403,175,5
1902440,175,4
2377287,175,4
2339293,175,4
2430360,175,4
334870,175,3
2495038,175,4
1183110,175,5
1674600,175,5
1176263,175,4
2182218,175,5
464358,175,5
1684017,175,5
1673185,175,4
901467,175,4
552526,175,2
1145640,175,5
1048939,175,4
706873,175,3
1127084,175,5
1771269,175,3
1456184,175,5
1370372,175,5
735813,175,5
23866,175,4
916412,175,3
584152,175,4
1872912,175,5
202305,175,5
2165658,175,2
2184214,175,3
2384424,175,4
624790,175,5
2423674,175,5
2509902,175,4
1309733,175,4
249504,175,4
404652,175,4
1333607,175,4
565700,175,4
2602282,175,5
2386010,175,4
420141,175,4
798524,175,4
1384113,175,5
1057518,175,4
2138906,175,5
1876063,175,4
1738704,175,2
576112,175,4
916129,175,4
240251,175,4
2443471,175,5
1344780,175,5
700939,175,3
2289283,175,3
1823259,175,2
2182641,175,3
1590585,175,4
1588389,175,2
779062,175,3
1074158,175,4
2264326,175,5
2529973,175,3
1215666,175,5
216738,175,5
1740093,175,5
2157796,175,4
198805,175,3
1277831,175,5
135749,175,4
1097970,175,3
364157,175,3
510590,175,5
592114,175,4
1209954,175,3
2505480,175,3
1176673,175,4
309333,175,4
575792,175,5
486527,175,5
2412868,175,3
1163758,175,5
599131,175,2
2636311,175,4
1419085,175,5
1675619,175,4
1415175,175,5
829088,175,5
281759,175,5
2133136,175,5
1874535,175,3
954707,175,2
425547,175,3
2104589,175,4
1983493,175,4
2046765,175,4
2335230,175,5
532382,175,4
1908104,175,5
1620868,175,5
1540840,175,4
2375091,175,5
2255976,175,4
1578566,175,5
354091,175,4
1097327,175,4
369164,175,4
2376667,175,5
604969,175,3
2523067,175,4
428624,175,4
660372,175,2
1220164,175,4
761891,175,4
2616093,175,5
110641,175,5
1663295,175,2
1402224,175,5
1418283,175,3
1367641,175,5
1089450,175,5
1092842,175,5
460613,175,4
317829,175,5
2393832,175,5
647216,175,4
2546468,175,1
563233,175,5
859143,175,5
2134349,175,5
79103,175,5
2056230,175,3
716516,175,3
2001195,175,5
755319,175,4
1494502,175,2
1237041,175,4
355823,175,4
1892059,175,5
1902847,175,4
184003,175,4
1179894,175,5
855146,175,4
2428089,175,5
2645932,175,5
1621505,175,4
2046091,175,2
2361111,175,4
290951,175,5
1644832,175,3
887026,175,5
1287807,175,5
1454460,175,4
752064,175,3
1439015,175,4
2023009,175,4
1890104,175,5
2309929,175,3
244994,175,4
439830,175,4
1730900,175,1
2221143,175,5
106916,175,4
1050148,175,5
2429724,175,4
1290557,175,5
1317009,175,2
547691,175,5
672515,175,4
1032106,175,4
835821,175,5
201370,175,5
1975103,175,5
1488323,175,5
1236810,175,4
1176800,175,4
2047466,175,5
1177657,175,5
1190094,175,4
1724717,175,3
947397,175,5
2481694,175,5
887738,175,5
325759,175,5
924511,175,4
1607647,175,4
1265601,175,2
15796,175,3
540709,175,4
980043,175,5
1895196,175,4
2043928,175,4
2406816,175,4
1138359,175,4
2464756,175,3
2086575,175,3
1222421,175,3
1189290,175,5
29231,175,3
1226270,175,4
1587619,175,5
852660,175,5
1387782,175,4
372216,175,4
1712972,175,4
1938585,175,2
1854547,175,4
852123,175,5
231650,175,4
2530793,175,5
1129981,175,4
1441559,175,4
1324725,175,3
870979,175,4
459772,175,4
785027,175,4
2111470,175,5
1227602,175,5
556776,175,1
1093865,175,4
591768,175,4
2295064,175,3
2341984,175,5
243619,175,2
2504950,175,4
6680,175,5
688969,175,5
2064392,175,5
793584,175,5
2465174,175,5
1980593,175,4
705524,175,4
1820960,175,5
2247064,175,5
1092228,175,4
1547367,175,3
332105,175,3
2616810,175,5
2028262,175,5
1635998,175,2
2544532,175,4
682761,175,2
819495,175,5
2539902,175,3
1028174,175,4
2535359,175,3
2647532,175,4
253918,175,3
862584,175,5
2110273,175,4
1574022,175,5
2119294,175,3
1628368,175,5
1828336,175,4
1422682,175,3
1278832,175,5
718043,175,4
2038926,175,5
477189,175,4
373821,175,5
717492,175,5
2008327,175,5
1516589,175,4
584032,175,5
1801037,175,5
335846,175,3
1473206,175,5
1746918,175,5
1954639,175,3
2568698,175,2
920597,175,4
1148460,175,4
943201,175,4
2471780,175,4
1537385,175,2
234989,175,1
2035068,175,2
454310,175,5
1083909,175,5
1242367,175,3
106062,175,2
672103,175,5
584709,175,2
1300110,175,5
467230,175,2
2431515,175,3
1961485,175,2
1447639,175,4
1313841,175,3
802083,175,3
613875,175,5
468542,175,5
2069028,175,5
2524955,175,2
1011171,175,5
2587528,175,4
533911,175,4
1160850,175,4
2457749,175,4
305835,175,4
549183,175,5
1607985,175,4
1150912,175,5
2336685,175,5
874829,175,4
2209572,175,5
1354224,175,5
1812023,175,2
2239984,175,5
1634526,175,4
920808,175,5
2069802,175,4
1830862,175,3
2105197,175,5
1061222,175,4
342505,175,4
962868,175,4
560310,175,5
2461128,175,5
217609,175,5
913782,175,5
936849,175,3
1549588,175,3
184597,175,5
783138,175,5
1620201,175,4
939349,175,5
1010725,175,5
657556,175,4
326615,175,5
853655,175,4
2172829,175,3
162854,175,5
1647020,175,5
157221,175,3
2413747,175,5
1234398,175,3
684764,175,5
465571,175,5
123707,175,5
1418473,175,2
378636,175,4
652029,175,5
768051,175,2
1061110,175,4
1474123,175,4
150096,175,5
1099072,175,3
1676820,175,4
1735189,175,3
1236938,175,5
945405,175,4
1961619,175,4
2467023,175,5
2348924,175,4
2201286,175,3
608538,175,3
1074143,175,4
551054,175,4
1786296,175,5
999463,175,4
1755552,175,5
1788360,175,2
665607,175,5
2246645,175,2
1683322,175,4
511054,175,5
39391,175,4
906484,175,4
1529082,175,4
851927,175,4
29557,175,1
2103778,175,4
2367426,175,5
1500871,175,4
1968788,175,5
973133,175,4
1434502,175,3
1622303,175,4
1520478,175,4
882429,175,5
1852738,175,3
2372929,175,4
428568,175,1
171840,175,5
654100,175,5
852097,175,5
252737,175,5
1972971,175,3
161944,175,4
1760372,175,4
1226822,175,5
310634,175,5
150461,175,5
2304789,175,4
532649,175,3
300252,175,1
2468027,175,4
2162353,175,5
2176929,175,5
2531593,175,4
158618,175,5
2077768,175,4
350250,175,5
647492,175,4
675595,175,3
2346187,175,4
713890,175,3
935673,175,4
1526490,175,5
165653,175,4
1616707,175,5
2569291,175,4
1096396,175,3
1261515,175,4
1457846,175,2
1087598,175,4
1307915,175,4
1597577,175,1
778615,175,5
1432623,175,4
529963,175,2
1851968,175,5
1185435,175,5
1396456,175,3
2278477,175,5
2221050,175,5
597829,175,5
186946,175,4
284261,175,5
465443,175,5
846618,175,4
2627712,175,4
1813076,175,4
1280679,175,4
1873377,175,2
1006238,175,5
391909,175,5
1185600,175,4
964495,175,5
132847,175,5
2109261,175,4
998349,175,5
1734227,175,4
962466,175,3
1546678,175,4
1861260,175,4
1687663,175,3
1997985,175,5
857377,175,5
2543215,175,5
1288065,175,4
788185,175,3
462344,175,2
1331503,175,3
609087,175,4
1015529,175,4
1704637,175,5
7284,175,5
1043578,175,5
938418,175,5
2044389,175,5
1316604,175,4
465962,175,5
1646851,175,4
104899,175,5
2279318,175,5
2258731,175,4
2547823,175,4
645846,175,4
668760,175,5
849362,175,5
1551494,175,5
2231196,175,4
2590475,175,2
335209,175,5
260184,175,4
624509,175,5
431859,175,4
1967016,175,5
1398702,175,4
2313732,175,4
109389,175,4
799286,175,3
515816,175,4
898114,175,5
1600477,175,3
2446813,175,4
1388590,175,3
2287567,175,5
1759886,175,5
2057826,175,5
530400,175,3
550154,175,5
2354053,175,5
1418442,175,4
1749925,175,3
1105134,175,4
812915,175,5
2369150,175,4
2198283,175,5
2351819,175,5
2244589,175,4
1762897,175,5
1714604,175,5
1321114,175,4
470744,175,4
2411610,175,3
1240240,175,5
1237321,175,4
2353394,175,4
892166,175,4
291396,175,5
584741,175,5
1951260,175,3
1684877,175,2
2413013,175,4
2089365,175,5
1647591,175,5
136341,175,2
372894,175,4
282180,175,5
1878665,175,4
1586647,175,3
1804353,175,4
2061336,175,1
2194494,175,4
2030901,175,2
1704872,175,5
2389101,175,4
1687059,175,4
2157407,175,5
2086623,175,5
1529635,175,4
1406711,175,5
463153,175,5
356619,175,4
333986,175,5
1689431,175,5
1921706,175,3
56036,175,5
2299477,175,3
395483,175,4
622501,175,4
1005360,175,5
2281685,175,4
2547661,175,5
995637,175,4
984449,175,5
983355,175,4
2039293,175,4
850764,175,4
1674407,175,5
2559082,175,5
1705196,175,3
2164989,175,5
974823,175,4
1384495,175,5
988096,175,4
1882599,175,5
1905798,175,4
2257291,175,4
253168,175,4
439879,175,4
1682219,175,4
896894,175,5
356788,175,5
1447892,175,5
292937,175,3
1703994,175,4
353345,175,1
609908,175,5
1258300,175,4
1243410,175,5
1508441,175,5
710472,175,4
2593882,175,5
2339162,175,3
2297926,175,4
84721,175,5
798730,175,4
2357792,175,3
915294,175,2
326515,175,5
78143,175,4
739075,175,1
2613756,175,3
1637762,175,4
1006274,175,3
533145,175,5
1973862,175,1
1122853,175,4
295150,175,5
1789382,175,5
2633725,175,1
2354449,175,3
2068217,175,5
2554290,175,5
2130480,175,4
1372291,175,5
1026650,175,4
126899,175,3
2495566,175,3
1740208,175,5
394546,175,5
1646699,175,4
1083821,175,5
2251121,175,5
1199095,175,4
2434485,175,5
1377524,175,1
2123920,175,5
1298155,175,5
130670,175,4
1432304,175,5
1155629,175,4
610789,175,4
2615235,175,5
2422218,175,4
1254803,175,4
1578055,175,4
2001632,175,4
2037731,175,4
573270,175,5
873749,175,5
214673,175,4
1905469,175,3
1550575,175,2
363539,175,5
2520290,175,2
310964,175,5
2509010,175,4
1142880,175,2
1187890,175,4
505779,175,4
2137112,175,4
851422,175,5
970950,175,4
1448759,175,4
2452476,175,3
1107686,175,5
1942496,175,4
757522,175,4
26068,175,4
880283,175,3
291682,175,5
2517039,175,5
1789133,175,5
1120481,175,4
868692,175,3
1245816,175,3
96539,175,5
1405655,175,5
1041207,175,3
1720520,175,1
8121,175,1
362940,175,4
960523,175,4
1334631,175,4
2408026,175,4
2503684,175,3
137065,175,5
2162265,175,4
1578617,175,1
35259,175,3
147686,175,5
264200,175,5
2376242,175,1
856056,175,4
778554,175,3
252061,175,5
859609,175,5
1298147,175,4
1047330,175,3
1698770,175,4
2614268,175,3
850513,175,3
2521906,175,4
1771812,175,5
1563513,175,4
172654,175,5
1077176,175,5
2466806,175,1
610700,175,3
1994192,175,4
1839238,175,5
1937558,175,4
1542673,175,2
1066819,175,4
106174,175,5
2641753,175,4
181926,175,5
271247,175,4
2005985,175,5
2218816,175,5
624344,175,4
740226,175,3
207583,175,3
388086,175,5
1578853,175,4
993618,175,4
466827,175,4
2355266,175,5
1154225,175,2
1822999,175,5
1321343,175,2
2056256,175,5
1283651,175,5
1547861,175,4
18527,175,4
2507392,175,4
1294087,175,3
1882319,175,4
954289,175,3
1630842,175,2
2034921,175,4
776673,175,5
1504250,175,4
2325954,175,3
206145,175,5
2263053,175,5
530018,175,3
208782,175,5
1397103,175,5
1919486,175,4
2161653,175,4
246980,175,5
456933,175,5
1090780,175,4
1892264,175,4
1376939,175,5
357340,175,4
974903,175,4
1386988,175,5
1439557,175,3
1906922,175,3
2240483,175,4
2092387,175,4
406526,175,4
1848289,175,5
1616563,175,3
2252814,175,5
2525916,175,4
2329445,175,3
877521,175,5
378182,175,4
1385044,175,3
2256454,175,4
2161461,175,4
1822751,175,4
1901876,175,3
2306379,175,4
671440,175,4
1496242,175,5
1940758,175,5
2345332,175,4
2596548,175,5
1433794,175,4
2292853,175,4
768695,175,5
334563,175,5
534942,175,4
145641,175,4
993198,175,5
1225643,175,5
647249,175,5
464029,175,5
494085,175,5
2134956,175,4
61731,175,5
1626388,175,4
2625430,175,4
2307464,175,4
634104,175,4
2560363,175,4
1736668,175,5
515038,175,5
141988,175,3
1330405,175,3
2504226,175,5
2636070,175,3
1182425,175,3
1195327,175,5
165586,175,5
33392,175,3
1823948,175,4
2213479,175,5
1907278,175,4
184199,175,5
1903676,175,4
2435695,175,5
72255,175,4
1912768,175,4
2442734,175,4
362002,175,4
2583418,175,3
498214,175,5
1507651,175,4
2274152,175,5
1389094,175,5
578311,175,3
311706,175,4
289045,175,5
224139,175,4
2117343,175,5
226631,175,4
1607762,175,3
1839661,175,5
1182757,175,4
131917,175,4
2635210,175,3
1903486,175,5
1967954,175,2
1444819,175,4
415641,175,3
528071,175,5
167455,175,4
1478072,175,4
1933210,175,4
2549244,175,5
1536404,175,5
1340936,175,5
1996108,175,5
749905,175,4
2216105,175,5
1933037,175,5
1468015,175,1
275515,175,3
1296087,175,3
763558,175,4
1403674,175,2
2452627,175,5
282156,175,4
1233069,175,3
740891,175,5
71661,175,4
2287877,175,1
551569,175,4
1774787,175,5
718303,175,4
2203964,175,4
1403686,175,2
2237249,175,3
2043500,175,3
1819866,175,2
365119,175,3
92947,175,4
591936,175,5
1654843,175,5
2097891,175,2
83060,175,4
2441692,175,4
319827,175,4
1389380,175,1
504871,175,4
390067,175,4
374130,175,4
622830,175,5
1616085,175,4
1418648,175,5
1743284,175,3
581896,175,4
592122,175,5
133833,175,4
2199870,175,4
2508260,175,5
1011442,175,5
1831804,175,5
1128503,175,4
735678,175,4
565510,175,5
2592894,175,4
2537719,175,4
2571459,175,5
2025153,175,4
2635251,175,5
1441696,175,4
281584,175,4
1734547,175,3
863132,175,3
2289987,175,5
743869,175,5
118036,175,5
946285,175,5
2507256,175,5
1159544,175,3
1718989,175,3
2485800,175,4
2002444,175,5
2093597,175,5
568501,175,5
1971931,175,5
1463880,175,4
1277993,175,3
2061690,175,4
1585984,175,5
968813,175,4
543774,175,4
1446094,175,2
2630035,175,4
47589,175,3
1428381,175,4
15880,175,5
803979,175,3
2164830,175,5
1237909,175,3
152958,175,5
1189694,175,2
3292,175,5
885051,175,5
671586,175,5
1329779,175,4
2088930,175,4
2614610,175,4
136276,175,5
719354,175,5
2412187,175,2
2202039,175,5
946039,175,4
87897,175,4
175842,175,4
1203400,175,4
880752,175,3
442118,175,5
1093386,175,4
1798655,175,3
1249015,175,5
2080711,175,4
1423247,175,5
650084,175,4
445297,175,5
1515113,175,3
321059,175,4
2253630,175,3
1731094,175,4
1534317,175,4
1069902,175,5
737063,175,5
1544222,175,4
335694,175,5
796987,175,5
2266549,175,3
1363879,175,4
499667,175,4
420014,175,4
999362,175,2
1742984,175,5
1467743,175,5
399376,175,4
1338509,175,4
2554393,175,4
2632546,175,3
1519474,175,4
544287,175,4
78487,175,4
869426,175,4
1790883,175,3
878633,175,3
1755635,175,4
92910,175,3
1513632,175,5
163205,175,5
1203383,175,4
920547,175,5
394331,175,5
592374,175,5
213281,175,1
1955975,175,3
1826063,175,3
1524050,175,5
379411,175,4
1435710,175,3
1125499,175,4
888823,175,4
39533,175,4
2009633,175,5
912105,175,4
1621519,175,2
2360874,175,5
1680214,175,5
627923,175,3
664230,175,5
1899913,175,5
1345591,175,4
70721,175,1
1425525,175,5
2336702,175,4
2525493,175,5
1729683,175,4
1762679,175,4
2177165,175,3
337079,175,5
1231842,175,4
2416452,175,5
1017198,175,4
273298,175,4
431340,175,5
902679,175,4
672153,175,4
1620983,175,4
2451257,175,5
592171,175,2
596759,175,4
983917,175,5
684215,175,3
1355426,175,5
556458,175,4
1831863,175,4
1357049,175,2
2633963,175,5
1698947,175,3
452068,175,4
2027192,175,3
171529,175,2
1047888,175,4
63245,175,5
363952,175,5
818824,175,5
1618989,175,5
649692,175,4
825425,175,5
1674537,175,5
1407739,175,5
434041,175,2
689341,175,3
2059490,175,4
646279,175,3
1338932,175,4
2306337,175,4
1119113,175,5
532830,175,4
508640,175,5
787359,175,4
33346,175,4
642195,175,5
826190,175,5
2487812,175,5
578650,175,5
932622,175,1
174253,175,4
668505,175,3
1939029,175,3
1485312,175,4
977820,175,5
1704440,175,4
2156889,175,3
254718,175,5
371499,175,4
1494923,175,4
2074189,175,5
152821,175,5
1503471,175,5
1338206,175,2
1552177,175,5
1726138,175,3
1486544,175,4
476194,175,4
1134307,175,5
199863,175,4
1570291,175,3
583321,175,1
278092,175,5
1359770,175,5
229950,175,4
481813,175,4
1176210,175,5
645873,175,4
1443200,175,4
762713,175,3
1612135,175,5
1753822,175,5
2178989,175,1
1119705,175,4
2536538,175,5
910262,175,5
1773988,175,4
1869011,175,4
201501,175,5
805955,175,5
773690,175,5
1297998,175,4
2217779,175,3
683119,175,5
2119341,175,5
551377,175,5
1100528,175,5
714353,175,5
2300454,175,5
410446,175,3
331811,175,3
2646359,175,4
1623692,175,5
1910236,175,5
1485833,175,5
1103948,175,4
2615549,175,4
1069028,175,3
471694,175,4
2005823,175,1
327830,175,5
1069916,175,4
997686,175,4
1743516,175,5
1138991,175,1
2240492,175,4
557142,175,4
55342,175,3
1719685,175,5
2636040,175,5
471286,175,5
495324,175,4
898493,175,5
1624962,175,5
2542777,175,5
592021,175,4
2500230,175,5
2184670,175,3
248232,175,5
1254278,175,3
1112137,175,4
1424050,175,4
2369629,175,5
1301248,175,4
2535310,175,4
1263199,175,4
755278,175,5
2020599,175,5
2286388,175,3
491066,175,4
1763704,175,2
723819,175,5
1846780,175,4
132691,175,5
2118594,175,5
1339481,175,3
542408,175,5
269316,175,3
2615444,175,4
2046321,175,3
892583,175,4
435887,175,2
2219136,175,5
2564048,175,5
1805932,175,4
630493,175,5
102721,175,5
1265961,175,4
52639,175,4
170586,175,5
1206786,175,4
727176,175,3
1996380,175,4
1999008,175,5
1881619,175,5
384710,175,5
221936,175,5
2558262,175,5
118445,175,4
742858,175,5
2576911,175,5
525788,175,4
382278,175,5
991504,175,2
1634356,175,4
740562,175,4
1413675,175,5
2336079,175,4
1460897,175,4
1131182,175,5
1466302,175,1
2385819,175,3
1470090,175,2
255567,175,3
2615679,175,5
296845,175,4
1493193,175,4
2486584,175,5
722175,175,5
1731876,175,5
2610008,175,4
2185247,175,5
912138,175,3
829004,175,4
98751,175,5
2326751,175,5
1770038,175,4
2338727,175,4
913788,175,5
2362138,175,4
107703,175,4
2161619,175,5
1149094,175,5
891249,175,4
579038,175,4
2007083,175,5
1726671,175,3
1718227,175,1
367866,175,5
755557,175,4
1875999,175,5
1275939,175,5
2494707,175,5
1017914,175,4
1228066,175,4
1174659,175,5
115951,175,5
208917,175,3
1607073,175,5
1769920,175,5
2239131,175,4
723619,175,5
126197,175,4
1347822,175,4
2261348,175,4
1024279,175,5
145784,175,4
1803105,175,5
1839246,175,2
1898355,175,5
555008,175,5
995238,175,4
599216,175,2
404342,175,4
344064,175,4
2004076,175,4
1858545,175,5
787156,175,4
523183,175,4
55394,175,5
1460260,175,4
2373222,175,5
1939582,175,4
190564,175,3
2289013,175,5
580376,175,5
630028,175,5
979383,175,4
994077,175,5
244477,175,5
1742993,175,4
2308456,175,3
1520807,175,5
2622098,175,3
24536,175,3
2025918,175,4
2309807,175,4
15846,175,5
1888146,175,1
1268608,175,4
2594995,175,4
2421394,175,4
931479,175,4
2291589,175,4
1634325,175,5
1589401,175,5
935402,175,3
1260894,175,5
2152890,175,3
2231367,175,4
2142016,175,3
678815,175,5
2539101,175,3
741968,175,5
1880786,175,3
239158,175,2
2143177,175,4
1648745,175,5
150357,175,5
2291744,175,5
89722,175,5
2152617,175,3
2043369,175,4
1404635,175,4
2144649,175,5
963984,175,1
2518751,175,2
312867,175,4
1099985,175,4
2614085,175,5
723282,175,4
586648,175,5
752286,175,4
2188949,175,5
1942050,175,5
1801764,175,3
2519226,175,5
1680175,175,5
2497686,175,4
2030690,175,5
1150221,175,5
975712,175,4
202558,175,4
935439,175,3
1279790,175,5
1447575,175,4
785784,175,5
1863578,175,4
1574764,175,5
525822,175,4
2576872,175,4
1923586,175,5
2372245,175,5
2188505,175,3
2189713,175,4
1873623,175,5
1967528,175,4
687317,175,3
2280558,175,5
59069,175,3
2425054,175,4
1044457,175,4
79524,175,3
196716,175,2
334383,175,4
2586631,175,4
1658716,175,5
1072140,175,3
281666,175,4
2628010,175,4
880309,175,4
1226307,175,4
2429746,175,3
2505334,175,2
1115550,175,5
1399818,175,4
1631662,175,3
101257,175,4
2296276,175,4
2606255,175,4
1147893,175,5
767958,175,5
347404,175,4
118204,175,4
2568738,175,3
1773759,175,4
1739993,175,4
2580969,175,4
943894,175,4
456090,175,4
1721994,175,4
991399,175,3
1294923,175,4
2025184,175,4
149341,175,5
1149838,175,5
2067079,175,2
1324845,175,4
1072765,175,4
982825,175,3
2592562,175,4
2375427,175,4
573819,175,3
2495104,175,4
2031774,175,4
341462,175,4
469407,175,4
991402,175,4
2031395,175,4
756743,175,5
741977,175,4
2164718,175,4
46662,175,5
891516,175,5
750171,175,5
1159410,175,5
1685717,175,3
2397146,175,4
1924377,175,5
598584,175,5
2270791,175,5
2302417,175,3
177770,175,5
1803438,175,2
2592682,175,5
1978651,175,5
2253226,175,4
1901063,175,4
1279860,175,5
473621,175,3
2153351,175,5
1712516,175,2
2307840,175,4
915748,175,5
1219484,175,4
1010590,175,4
847338,175,5
2472691,175,5
331167,175,5
1967555,175,5
2512916,175,4
2425208,175,5
462165,175,4
2271317,175,4
1990552,175,4
1261744,175,5
2395533,175,3
134007,175,4
1140109,175,4
522176,175,5
2411924,175,5
99142,175,2
215878,175,2
1515406,175,4
81931,175,3
1449577,175,5
749094,175,3
2604320,175,5
817442,175,5
1564095,175,5
366915,175,4
359319,175,5
970780,175,2
2603105,175,5
461590,175,2
1898659,175,5
875876,175,3
168967,175,4
276468,175,3
8643,175,3
483782,175,3
360976,175,3
1787265,175,4
2106681,175,5
754748,175,3
2440322,175,4
8580,175,3
1443070,175,5
168730,175,4
1449725,175,4
1738296,175,3
1083543,175,4
439569,175,5
1274599,175,5
1978396,175,4
170901,175,3
1796655,175,4
2165469,175,4
689966,175,5
1656284,175,3
2287987,175,4
1062976,175,5
120732,175,3
815212,175,5
1009931,175,5
911617,175,3
2428438,175,5
1380028,175,2
241219,175,5
741589,175,5
2245471,175,3
2505289,175,4
1771126,175,3
290360,175,3
1365245,175,4
1588314,175,3
56284,175,3
2626376,175,4
1753201,175,2
687648,175,2
2380597,175,5
2127844,175,3
578049,175,5
1180319,175,4
1102202,175,3
1492641,175,4
708226,175,4
337431,175,5
2554084,175,3
934656,175,4
204978,175,5
1477089,175,4
1592922,175,5
1847797,175,4
308171,175,5
96772,175,4
12234,175,3
1061520,175,5
85605,175,1
111701,175,5
2363857,175,3
78112,175,5
1892149,175,4
1207618,175,4
24298,175,5
1256431,175,5
1652942,175,5
146529,175,2
765292,175,5
737891,175,5
207528,175,5
355855,175,4
667145,175,3
162616,175,2
2234481,175,5
388479,175,3
1168359,175,3
2182722,175,5
2236542,175,5
978239,175,4
891055,175,4
1057176,175,3
42416,175,3
1091898,175,3
1256989,175,5
2332378,175,5
665054,175,5
194260,175,5
322080,175,5
2402896,175,5
1472198,175,3
1723085,175,5
1016693,175,5
2354051,175,4
1190138,175,3
416443,175,4
1317643,175,4
2278527,175,2
851923,175,4
14775,175,4
2142536,175,4
1030997,175,5
797111,175,5
1969045,175,5
445147,175,3
831894,175,4
247168,175,3
2166018,175,5
1596655,175,5
820438,175,3
2422629,175,3
1024533,175,4
2033342,175,2
879501,175,5
667256,175,5
1500283,175,3
316557,175,3
2206366,175,4
2449356,175,5
2557013,175,3
593186,175,2
2520834,175,3
1638450,175,3
1800641,175,2
990221,175,5
110947,175,5
1872458,175,1
1612505,175,4
948630,175,5
1764053,175,5
820754,175,4
1630737,175,5
2293692,175,2
1825757,175,5
526087,175,4
237145,175,3
1830000,175,5
1049239,175,2
413678,175,2
763193,175,5
1207104,175,5
24145,175,1
2379220,175,5
1814824,175,5
2507967,175,5
2254013,175,5
943543,175,5
318962,175,5
1265890,175,4
2002757,175,3
450329,175,4
1949234,175,5
2229280,175,2
2536464,175,5
1690087,175,5
1209662,175,4
2526764,175,5
150464,175,5
233102,175,4
482902,175,5
2572159,175,5
1383151,175,3
2645412,175,5
1579266,175,4
2332659,175,5
1011158,175,4
1328028,175,4
1039098,175,5
1400163,175,4
2270154,175,4
1334217,175,3
1949648,175,3
419607,175,5
1898118,175,3
1194148,175,3
1902255,175,4
2215276,175,3
2647406,175,4
1154641,175,5
1952415,175,5
2585513,175,5
629811,175,4
248446,175,4
1309382,175,5
2119848,175,5
2622338,175,3
279517,175,4
538668,175,4
1548219,175,1
1514761,175,4
1443126,175,2
2229690,175,5
2108500,175,4
2335450,175,3
2627791,175,5
849264,175,1
251292,175,3
828345,175,2
612477,175,5
701650,175,4
2060683,175,3
659526,175,4
1458868,175,1
1973244,175,3
236110,175,4
442783,175,5
1772032,175,4
410701,175,2
1055009,175,4
2614886,175,4
2497027,175,4
2385772,175,5
419684,175,4
324366,175,5
828591,175,5
960251,175,3
1822098,175,4
63512,175,5
1093988,175,5
1150730,175,4
973313,175,4
1268589,175,3
1167471,175,5
1856345,175,2
527022,175,4
2638223,175,5
1567518,175,4
1206822,175,5
1467573,175,4
2287372,175,2
1073913,175,5
131409,175,4
749121,175,5
546154,175,5
599919,175,5
1703837,175,2
364190,175,4
2031212,175,4
1690733,175,2
1281538,175,1
451309,175,1
2525666,175,5
2368877,175,5
2508234,175,4
555120,175,4
873336,175,4
2108378,175,5
1408623,175,5
1021472,175,5
2617127,175,3
